id,room_type,room_sharing,room_private,person_capacity,host_status,multi_listing,business_listing,cleanliness_rating,guest_satisfaction_rating,bedrooms,dist_city,dist_metro,attr_index,attr_index_norm,rest_index,rest_index_norm,longitude,latitude,price
6532,Entire home/apt,False,False,5,False,0,0,10,100,1,4.074200979,0.248242693,173.1325967,8.428036465,411.1601841,24.15958201,2.405,48.869,182.6824494
6533,Entire home/apt,False,False,6,False,0,1,9,93,1,3.232678001,0.244135682,212.2620689,10.33284599,511.8195311,30.07427862,2.39502,48.86479,652.4373194
6534,Entire home/apt,False,False,3,False,0,0,8,82,1,3.723246282,0.112229351,196.5083093,9.565958277,476.998685,28.02822183,2.38956,48.87963,243.0329015
6535,Entire home/apt,False,False,4,False,1,0,6,80,1,3.263061133,0.138555972,212.136869,10.3267513,535.7321725,31.47937435,2.38798,48.87449,427.5794575
6536,Entire home/apt,False,False,6,False,0,1,9,93,1,4.037996301,0.154406985,174.936704,8.515859802,416.6375904,24.48143187,2.40345,48.87072,403.3460714
6537,Entire home/apt,False,False,4,False,0,0,9,94,1,4.090729953,0.164841714,171.4672711,8.346968978,407.2082117,23.92736594,2.40766,48.86299,194.3331159
6538,Entire home/apt,False,False,2,False,0,0,10,96,1,4.086045607,0.103886633,191.4437655,9.319417994,458.7161727,26.95394988,2.3861,48.88601,260.7419144
6539,Entire home/apt,False,False,2,False,0,1,10,91,0,3.403631715,0.161279611,203.9070098,9.926124526,504.9593905,29.67117994,2.39077,48.87412,146.5653835
6540,Entire home/apt,False,False,2,False,1,0,10,95,0,3.3685307,0.360988479,284.0836329,13.82909552,644.7162829,37.88323022,2.35681,48.88675,218.7995153
6541,Entire home/apt,False,False,2,False,0,0,9,86,1,3.016775198,0.281119716,221.5515011,10.78505242,559.4541648,32.87326764,2.38697,48.87162,277.7518874
6542,Private room,False,True,2,True,0,0,10,99,1,3.55219256,0.107180628,186.0111652,9.054960839,475.3279761,27.93005175,2.40058,48.8516,194.3331159
6543,Entire home/apt,False,False,3,False,1,0,9,90,2,2.647010778,0.117193187,237.1656022,11.54514159,594.1908013,34.91437631,2.38787,48.86203,417.0938578
6544,Entire home/apt,False,False,2,False,0,0,10,95,0,2.896303745,0.209386634,233.8079408,11.38169177,602.8652637,35.42408371,2.38243,48.87375,302.4513002
6545,Entire home/apt,False,False,2,False,1,0,9,95,1,3.051790401,0.260281077,237.21,11.54730286,579.4094244,34.04582945,2.37726,48.87875,200.3914624
6546,Entire home/apt,False,False,2,False,0,0,9,94,0,2.858879775,0.251196224,235.993468,11.48808249,610.9513702,35.89921958,2.38187,48.87366,179.4202628
6547,Entire home/apt,False,False,2,False,0,0,9,92,0,3.952460845,0.227617162,177.3636607,8.634003233,423.8736984,24.90662222,2.4041,48.86734,219.964582
6548,Entire home/apt,False,False,2,False,1,0,9,88,0,3.7067336,0.09546266,218.6431487,10.6434748,522.6047685,30.70801418,2.37367,48.88692,233.0133284
6549,Entire home/apt,False,False,2,False,0,0,9,94,0,3.586705426,0.569614317,195.504307,9.517083786,467.9302789,27.49536649,2.40132,48.86027,205.9837823
6550,Private room,False,True,2,False,0,0,10,100,1,3.292922836,0.342395613,205.6408189,10.01052577,501.7811986,29.48443085,2.39477,48.86699,171.031783
6551,Entire home/apt,False,False,2,False,0,0,8,90,1,4.270262209,0.19447546,168.2471104,8.190212637,398.2374126,23.40024594,2.40488,48.87367,323.1894864
6552,Entire home/apt,False,False,4,False,0,0,9,87,1,4.351053005,0.332491063,181.2040144,8.820950357,437.2901556,25.69496703,2.39063,48.88669,283.3442073
6553,Private room,False,True,2,False,1,0,9,90,1,2.809778336,0.170349385,223.8068198,10.89484057,565.8188398,33.24725299,2.39105,48.85653,134.4486905
6554,Entire home/apt,False,False,4,False,1,0,7,95,1,3.805703595,0.160901891,254.2099893,12.37485662,567.652704,33.35501001,2.35793,48.89063,793.7599030000001
6555,Entire home/apt,False,False,4,False,0,0,10,95,1,3.879146412,0.249750619,191.1125771,9.303295853,459.5463544,27.00273096,2.39057,48.88096,301.2862336
6556,Entire home/apt,False,False,2,False,0,0,9,96,0,3.451592062,0.253164856,191.5881515,9.326446655,501.494968,29.46761208,2.39962,48.85387,197.1292758
6557,Private room,False,True,2,False,0,1,9,91,1,3.527268783,0.206965377,376.4978981,18.32779081,787.9104967,46.2972559,2.34768,48.88812,220.663622
6558,Private room,False,True,2,False,1,0,10,100,1,2.764814634,0.116425486,231.7259281,11.28034009,573.6088736,33.70499177,2.38907,48.86321,236.7415416
6559,Entire home/apt,False,False,2,False,0,0,10,97,1,3.10331852,0.463199389,215.3169109,10.48155467,535.2573111,31.45147172,2.38927,48.87066,218.7995153
6560,Entire home/apt,False,False,3,False,1,0,9,88,1,2.730573812,0.233851114,232.6925684,11.32739582,588.7470702,34.5945052,2.38621,48.86733,289.8685805
6561,Entire home/apt,False,False,2,False,0,0,10,88,1,3.814426984,0.311851855,201.9956886,9.833082055,488.0736277,28.67898033,2.38306,48.88445,235.3434616
6562,Private room,False,True,2,False,1,0,9,84,1,4.323080437,0.365752861,199.6278228,9.717815145,455.7461953,26.77943538,2.37253,48.8932,200.3914624
6563,Entire home/apt,False,False,4,False,1,0,9,89,1,3.991758811,0.167856094,176.8095996,8.607031725,421.6825061,24.77786878,2.40242,48.87124,274.0236742
6564,Entire home/apt,False,False,4,False,1,0,8,80,1,4.151678471,0.078897926,171.1359111,8.330838485,406.6027021,23.89178648,2.40478,48.87127,274.0236742
6565,Private room,False,True,2,True,1,0,10,100,1,4.062910683,0.20959001,173.0319669,8.423137843,410.9835266,24.14920169,2.40618,48.8662,201.0905024
6566,Entire home/apt,False,False,4,False,0,0,6,100,2,3.53650193,0.404399625,189.9536836,9.246881305,470.762423,27.66178197,2.40093,48.85552,254.9165812
6567,Entire home/apt,False,False,2,False,0,0,9,92,1,3.358203097,0.214983975,203.5028727,9.906451264,496.6187034,29.18108503,2.39611,48.86626,199.9254357
6568,Entire home/apt,False,False,2,False,1,0,10,100,1,3.109177542,0.156880959,214.0513938,10.41994972,525.3031137,30.86656769,2.39512,48.85722,254.9165812
6569,Shared room,True,False,6,False,0,1,6,77,1,3.992727051,0.299519041,198.8835865,9.681585972,481.0457803,28.26602728,2.38154,48.88705,92.73930469
6570,Private room,False,True,2,False,0,0,10,94,4,4.224051918,0.133480053,166.9506574,8.127101744,394.5521619,23.18370231,2.40899,48.86473,146.5653835
6571,Shared room,True,False,6,False,0,1,9,94,1,4.016515023,0.208770949,196.2066245,9.551272365,471.9307614,27.73043299,2.38333,48.88654,100.1957312
6572,Shared room,True,False,6,False,0,1,8,94,1,3.940102008,0.264545371,199.9165873,9.731872104,484.6174497,28.47589692,2.38185,48.88636,100.1957312
6573,Shared room,True,False,6,False,0,1,8,90,1,3.934853293,0.255164704,200.2753934,9.749338664,485.9782561,28.55585727,2.38167,48.88638,97.63258458
6574,Entire home/apt,False,False,4,False,0,0,9,90,0,2.654131476,0.162781989,236.9573696,11.5350049,612.5340789,35.99221881,2.38519,48.86714,237.2075683
6575,Entire home/apt,False,False,4,False,0,1,9,100,1,3.755845333,0.203511174,197.9512569,9.636200478,476.4398269,27.99538359,2.3877,48.88126,370.7242054
6576,Private room,False,True,2,False,1,0,8,80,1,2.74418864,0.280112825,243.4941655,11.85321392,625.8547687,36.77493637,2.37977,48.87364,195.4981825
6577,Entire home/apt,False,False,2,False,0,0,9,90,0,3.28862257,0.405440002,297.3943186,14.47705521,670.4555409,39.39565709,2.35535,48.8861,168.7016497
6578,Entire home/apt,False,False,4,False,0,0,10,100,0,3.888135331,0.28854475,200.2223198,9.746755058,483.955179,28.43698219,2.38278,48.88539,219.964582
6579,Entire home/apt,False,False,2,False,0,0,10,100,0,3.380305054,0.257479559,212.3009869,10.3347405,519.8423065,30.54569319,2.38622,48.87747,209.2459689
6580,Entire home/apt,False,False,2,False,0,1,10,89,0,3.650297602,0.463639416,192.2711103,9.359692858,456.1637979,26.80397351,2.40193,48.86157,218.1004753
6581,Entire home/apt,False,False,2,False,0,1,10,88,0,3.771140212,0.410548506,185.2555006,9.01817534,443.488601,26.05918481,2.40358,48.86164,218.1004753
6582,Entire home/apt,False,False,4,False,0,0,8,70,1,4.451211698,0.15508069,163.811634,7.974295144,384.4606623,22.59073047,2.40587,48.87593,313.8689533
6583,Private room,False,True,2,False,1,0,10,100,1,3.275997377,0.204607987,280.5684005,13.65797519,647.9645579,38.07409735,2.35839,48.8858,164.2743965
6584,Entire home/apt,False,False,4,False,1,0,9,92,0,4.402028652,0.242761286,163.5813995,7.963087404,383.867756,22.55589157,2.40745,48.87286,237.2075683
6585,Private room,False,True,2,False,1,0,10,93,1,2.963771237,0.464252402,220.5523799,10.73641553,548.7429868,32.24388378,2.38949,48.86766,170.5657564
6586,Private room,False,True,4,False,0,1,8,85,1,4.247298567,0.399349409,166.8832498,8.123820366,392.8893509,23.08599631,2.408,48.868,127.2252773
6587,Private room,False,True,2,False,0,0,9,96,1,3.717305211,0.356587839,188.0665801,9.155017747,452.6272019,26.59616477,2.39738,48.87241,129.3223972
6588,Entire home/apt,False,False,2,False,0,0,9,93,1,3.910373828,0.256575162,174.5991603,8.499428285,424.4103831,24.93815757,2.406,48.855,222.5277286
6589,Private room,False,True,2,False,1,0,4,80,1,2.523391506,0.279808495,321.8745649,15.66874535,818.2230281,48.07840621,2.358,48.879,274.4897008
6590,Shared room,True,False,6,False,0,1,7,80,1,3.966732522,0.279526092,199.4186692,9.707633617,484.0528958,28.44272399,2.38167,48.88672,97.63258458
6591,Private room,False,True,2,False,0,1,10,91,1,3.664556202,0.152873899,219.6931799,10.69458996,527.83527,31.01535603,2.37394,48.88642,369.5591388
6592,Private room,False,True,3,False,0,1,10,100,1,3.667983949,0.130457642,221.9504912,10.80447512,528.3954323,31.0482709,2.37243,48.8869,405.6762047
6593,Private room,False,True,2,False,0,1,10,100,1,3.637604582,0.168748594,221.1159445,10.76384967,531.0759529,31.20577705,2.37359,48.88626,369.5591388
6594,Private room,False,True,2,False,0,1,9,91,1,3.693304085,0.124087617,218.6595354,10.6442725,524.5832749,30.82427029,2.37399,48.88669,369.5591388
6595,Private room,False,True,3,False,0,1,10,100,1,3.742447551,0.050790862,218.114244,10.6177279,518.2620966,30.45284079,2.3732,48.88741,405.6762047
6596,Private room,False,True,2,False,0,1,9,95,1,3.728795225,0.131953058,220.8852184,10.752618,521.5961357,30.64874738,2.37182,48.88766,333.6750862
6597,Private room,False,True,2,False,0,1,9,90,1,3.669275883,0.124898935,221.5338072,10.78419108,527.9454014,31.02182729,2.37265,48.88685,333.6750862
6598,Private room,False,True,2,False,0,0,6,80,0,3.635021563,0.244719074,255.1132138,12.41882528,584.6317737,34.35269228,2.36004,48.88891,134.4486905
6599,Shared room,True,False,2,True,1,0,10,100,1,3.953386283,0.241738108,177.2313276,8.627561304,423.1809062,24.86591407,2.40476,48.86589,133.7496505
6600,Entire home/apt,False,False,4,False,0,0,10,100,1,3.836808434,0.274005595,190.7481465,9.285555495,459.6890781,27.01111734,2.39179,48.87954,229.5181284
6601,Entire home/apt,False,False,2,False,0,0,10,100,1,3.864640748,0.246614539,180.8274219,8.802617961,433.5258422,25.47377772,2.40318,48.86663,205.2847423
6602,Entire home/apt,False,False,2,False,0,1,10,60,0,3.407798116,0.34968842,219.5148175,10.68590734,535.1608093,31.44580132,2.37978,48.8815,282.1791406
6603,Entire home/apt,False,False,2,False,0,0,9,91,1,3.843112085,0.297695724,270.6704691,13.17614723,590.0428801,34.67064639,2.35385,48.89113,223.2267686
6604,Entire home/apt,False,False,2,False,0,0,10,100,0,3.676419824,0.349930728,183.5396191,8.934646806,451.9988587,26.55924361,2.40281,48.85504,201.0905024
6605,Entire home/apt,False,False,2,False,0,0,10,97,0,3.25914251,0.226330065,222.5179072,10.83209674,538.4802877,31.64085233,2.38409,48.87735,163.8083698
6606,Entire home/apt,False,False,2,False,0,0,10,100,1,3.705546336,0.063394445,209.4655448,10.19671213,523.9370533,30.78629862,2.37968,48.88477,229.9841551
6607,Entire home/apt,False,False,3,False,1,0,9,100,1,2.898876646,0.205093114,233.5956263,11.37135637,602.2666529,35.38890961,2.38249,48.87374,243.0329015
6608,Private room,False,True,2,False,0,0,9,96,1,3.279559319,0.135153784,268.6189965,13.07628223,629.3974628,36.98310344,2.36101,48.88556,171.031783
6609,Entire home/apt,False,False,4,False,0,1,9,84,3,3.591081424,0.229724586,195.4959156,9.516675291,463.0252317,27.20714819,2.40055,48.86354,606.0676671
6610,Entire home/apt,False,False,4,False,1,0,8,87,1,3.088436949,0.202459604,273.0726334,13.29308377,562.9321682,33.07763351,2.38162,48.87679,316.1990866
6611,Entire home/apt,False,False,2,False,0,0,10,100,0,4.361454078,0.206643468,183.8642203,8.950448288,447.0607592,26.26908318,2.38852,48.88791,206.4498089
6612,Entire home/apt,False,False,2,False,0,0,10,100,0,4.203918437,0.175190334,169.1432214,8.23383502,399.7152544,23.48708324,2.40591,48.8707,122.0989841
6613,Entire home/apt,False,False,2,False,0,0,9,95,1,4.071047471,0.441558688,219.5154063,10.68593601,497.8190279,29.25161554,2.36581,48.89216,174.9930096
6614,Entire home/apt,False,False,4,False,0,0,10,100,1,3.447584242,0.521537046,199.8293158,9.727623755,486.5633923,28.5902396,2.39386,48.8716,278.2179141
6615,Private room,False,True,2,False,1,0,9,85,1,3.303542017,0.165644593,272.2726248,13.25413962,633.2607652,37.2101093,2.35987,48.88591,134.4486905
6616,Entire home/apt,False,False,3,False,0,0,8,90,1,4.151919602,0.299764227,172.8939743,8.416420405,408.755674,24.01829411,2.40222,48.87472,289.6355672
6617,Private room,False,True,2,False,1,0,10,100,1,3.83952886,0.660305499,180.3224069,8.778034002,438.9427489,25.79207265,2.40499,48.85869,127.9243173
6618,Private room,False,True,2,False,1,0,10,91,1,3.943892943,0.53266866,174.9788074,8.51790938,421.3645823,24.75918772,2.40649,48.85756,171.031783
6619,Private room,False,True,2,False,0,0,9,94,1,2.611847747,0.174106983,251.8457206,12.25976481,644.6932147,37.88187474,2.37748,48.87347,198.0613291
6620,Entire home/apt,False,False,2,False,0,0,10,96,1,3.376240231,0.311181114,201.7872381,9.822934753,494.4865354,29.05579982,2.39583,48.86726,193.6340759
6621,Entire home/apt,False,False,4,False,0,0,9,88,1,2.718999981,0.2896685,234.5960209,11.42005524,596.3913945,35.04368215,2.38508,48.86853,364.8988722
6622,Entire home/apt,False,False,2,False,0,0,10,100,1,3.273182877,0.597157941,206.8005654,10.06698183,508.4656389,29.87720547,2.39227,48.87024,266.5672476
6623,Entire home/apt,False,False,2,False,0,0,10,100,1,3.71578299,0.363493721,182.003862,8.859886671,446.8249481,26.25522702,2.40335,48.85508,207.8478889
6624,Private room,False,True,2,False,0,0,10,100,1,3.894591843,0.201902496,186.7803943,9.092406653,446.1148267,26.21350062,2.39396,48.87866,195.4981825
6625,Private room,False,True,2,True,0,0,10,90,1,4.123855039,0.080989181,182.2157194,8.87019982,432.9380768,25.4392409,2.39322,48.88232,158.21605
6626,Entire home/apt,False,False,2,False,0,0,10,93,0,3.434006921,0.361440677,201.029956,9.786070514,491.8083083,28.89842844,2.3926,48.87278,171.031783
6627,Entire home/apt,False,False,2,False,0,0,10,100,0,3.755024067,0.087252829,185.3407524,9.02232537,456.5325227,26.82563961,2.40092,48.868,134.4486905
6628,Entire home/apt,False,False,5,False,0,0,10,100,0,2.745661909,0.307638594,246.4582594,11.99750502,619.1257577,36.3795428,2.37844,48.87453,364.8988722
6629,Entire home/apt,False,False,4,False,0,1,9,90,1,3.501495695,0.498017875,196.8325826,9.581743791,481.1772957,28.27375506,2.40041,48.85828,326.9176997
6630,Entire home/apt,False,False,2,False,0,0,6,80,2,3.964955143,0.207508375,171.1776434,8.332869996,422.9929631,24.85487062,2.40613,48.85099,171.031783
6631,Entire home/apt,False,False,2,False,1,0,10,100,1,1.7435434,0.139931164,300.2292423,14.61505835,778.1793415,45.72545773,2.3757,48.86064,235.3434616
6632,Entire home/apt,False,False,4,False,0,0,9,100,1,3.521260364,0.462378839,283.1151667,13.78195091,628.7282854,36.94378288,2.35551,48.88819,318.5292199
6633,Entire home/apt,False,False,4,False,0,0,9,93,1,3.591565895,0.14150541,194.306313,9.45876584,470.5739757,27.65070889,2.40017,48.86461,266.5672476
6634,Entire home/apt,False,False,2,False,1,0,6,67,1,3.773808758,0.173910974,242.7907167,11.81897027,558.7316645,32.83081385,2.36167,48.89,219.4985553
6635,Entire home/apt,False,False,5,False,0,0,10,96,3,4.386299213,0.408014933,176.9959142,8.616101458,419.4704506,24.64788942,2.3933,48.88557,322.2574331
6636,Private room,False,True,2,False,0,0,10,100,1,4.207072935,0.253130476,172.3674346,8.390788634,405.9721321,23.85473448,2.4013,48.87672,134.4486905
6637,Private room,False,True,2,False,1,0,10,100,1,4.127754174,0.277577492,205.1432087,9.986302268,477.1810079,28.03893504,2.37324,48.89115,176.6241029
6638,Entire home/apt,False,False,2,False,0,1,10,100,1,4.212004578,0.32837834,182.1371519,8.866375179,431.6245895,25.36206099,2.3917,48.88441,205.2847423
6639,Entire home/apt,False,False,3,False,0,0,10,100,1,3.948702215,0.098048852,180.4366109,8.783593415,429.485886,25.23639177,2.39897,48.87478,169.633703
6640,Private room,False,True,2,False,0,0,10,100,1,2.960043118,0.207188336,230.4789654,11.21963837,536.7043147,31.53649698,2.39288,48.85934,185.944636
6641,Shared room,True,False,2,False,0,1,10,100,1,4.404175492,0.120107715,191.9088631,9.342058786,443.9945324,26.08891311,2.37731,48.89272,107.6521577
6642,Private room,False,True,2,True,0,0,9,98,1,4.166122978,0.35333325,169.5672055,8.254474421,400.5690901,23.53725423,2.40702,48.86762,157.0509833
6643,Entire home/apt,False,False,2,False,0,0,10,100,1,3.842621195,0.327650362,181.8018566,8.850053117,434.9946353,25.56008332,2.40324,48.86578,219.964582
6644,Entire home/apt,False,False,4,False,0,0,9,90,3,3.869384796,0.347889897,194.7004816,9.477953835,465.8766332,27.37469522,2.38782,48.88257,793.7599030000001
6645,Entire home/apt,False,False,4,False,0,0,9,95,1,3.072746541,0.572737161,215.3683697,10.48405966,535.9982098,31.49500659,2.39077,48.86817,259.5768478
6646,Private room,False,True,2,False,1,0,9,80,1,3.794485265,0.139212456,188.3730326,9.169935749,452.569383,26.59276736,2.3948,48.87645,238.8386616
6647,Entire home/apt,False,False,2,False,0,0,9,92,0,3.171019205,0.106331341,217.3917824,10.58255871,559.1971089,32.85816315,2.38654,48.87436,244.8970081
6648,Entire home/apt,False,False,2,False,0,0,9,91,1,3.102335666,0.413251263,215.4410903,10.48759968,521.9852666,30.67161253,2.39277,48.86559,206.4498089
6649,Private room,False,True,2,False,0,0,10,90,1,3.735651908,0.180517865,206.5474064,10.05465814,504.8669501,29.66574818,2.3812,48.88444,138.8759437
6650,Entire home/apt,False,False,2,False,0,0,9,94,1,4.348554577,0.320512156,197.8545848,9.631494514,452.2985711,26.57685457,2.3733,48.89326,394.0255383
6651,Entire home/apt,False,False,4,False,0,0,8,87,1,2.559758177,0.167560427,243.1379917,11.8358755,625.9481159,36.78042141,2.38337,48.86761,359.073539
6652,Entire home/apt,False,False,2,False,0,0,7,82,0,4.024245026,0.25203234,266.5883726,12.97743214,579.5243138,34.0525803,2.35166,48.89276,167.5365831
6653,Entire home/apt,False,False,3,False,0,0,9,86,2,4.391957598,0.197084939,166.2626085,8.093607756,390.0624886,22.91989119,2.404,48.877,254.6835679
6654,Private room,False,True,2,False,0,1,8,82,1,4.247303411,0.399344205,166.8830734,8.123811778,392.8888574,23.08596731,2.408,48.868,127.2252773
6655,Private room,False,True,2,False,0,1,8,78,1,4.306843154,0.429432092,164.9597202,8.030183591,387.4517851,22.76648746,2.40877,48.86817,127.2252773
