,Address,Postal_code,Arrondissement,Area,Price,Bedroom,Occupants,Floor,Elevator,Available_date,
3262,Montorgueil - Paris,75002,2,64,2258,1,2,2,1,01-01-2025,
3263,Avenue Foch - Paris,75016,16,62,5000,1,4,6,1,01-01-2025,
3264,Le Marais-Place des Vosges - Paris,75004,4,49,2366,1,4,3,0,01-01-2025,
3265,Champs de Mars - Tour Eiffel - Paris,75015,15,59,1828,1,2,5,1,01-01-2025,
3266,Bastille - Paris,75011,11,17,1022,1,2,3,0,now,
3267,Champs de Mars - Tour Eiffel - Paris,75015,15,25,1237,1,3,6,1,01-01-2025,
3268,Champs-Élysées - Paris,75016,16,62,3277,1,4,2,1,now,
3269,Denfert Rochereau - Paris,75014,14,35,1398,1,4,2,1,now,
3270,Louvre - Paris,75001,1,30,1667,1,2,6,1,01-01-2025,
3271,Louvre - Paris,75001,1,26,1398,1,2,0,0,01-07-2024,
3272,Montorgueil - Paris,75002,2,33,1608,1,3,4,1,01-01-2025,
3273,Le Marais - Paris,75004,4,25,1300,1,2,2,0,01-01-2025,
3274,Montmartre - Sacré Coeur - Paris,75018,18,70,2366,2,4,1,0,01-01-2025,
3275,République - Paris,75011,11,60,1919,1,2,2,1,01-01-2025,
3276,Père Lachaise - Paris,75011,11,17,860,1,3,0,0,01-01-2025,
3277,Le Marais - Paris,75003,3,55,2043,1,4,1,0,01-01-2025,
3278,Jardin des Plantes - Paris,75005,5,29,1290,1,2,0,0,01-01-2025,
3279,Gare du Nord - Paris,75010,10,80,4301,3,6,2,0,01-01-2025,
3280,Chatelet - Les Halles - Paris,75001,1,47,2356,1,2,2,0,01-01-2025,
3281,Quartier Latin - Paris,75005,5,32,1613,1,2,6,1,now,
3282,Montmartre - Sacré Coeur - Paris,75009,9,23,1300,1,2,6,1,01-07-2024,
3283,Champs-Élysées - Paris,75008,8,45,2688,1,3,2,1,01-01-2025,
3284,Le Marais - Paris,75004,4,55,2570,1,2,1,1,01-01-2025,
3285,Nation - Paris,75012,12,135,3656,3,5,3,1,01-01-2025,
3286,Parc Monceau - Paris,75017,17,38,1700,1,1,5,1,now,
3287,Bastille - Paris,75012,12,50,1828,1,2,6,1,01-01-2025,
3288,Exelmans - Paris,75016,16,55,1892,1,4,7,1,now,
3289,Saint Lazare - Paris,75008,8,33,1615,1,2,3,0,01-01-2025,
3290,Montparnasse - Paris,75015,15,26,1505,1,2,5,0,01-01-2025,
3291,République - Paris,75010,10,68,2688,2,4,2,0,01-01-2025,
3292,Montparnasse - Paris,75015,15,26,1505,1,2,5,0,01-01-2025,
3293,République - Paris,75010,10,68,2688,2,4,2,0,01-01-2025,
3294,Alésia - Paris,75014,14,19,1129,1,2,5,0,01-01-2025,
3295,Passy - Paris,75016,16,45,1839,1,2,6,1,01-01-2025,
3296,Père Lachaise - Paris,75020,20,46,1613,1,2,1,1,now,
3297,Montparnasse - Paris,75006,6,20,1344,1,2,0,0,01-01-2025,
3298,Le Marais - Paris,75003,3,25,1226,1,2,2,0,01-01-2025,
3299,Victor Hugo - Paris,75016,16,46,1720,1,2,2,0,01-01-2025,
3300,Champs-Élysées - Paris,75008,8,40,2258,1,2,3,1,01-01-2025,
3301,Issy-les-Moulineaux,92130,92,25,1022,1,2,2,0,01-01-2025,
3302,Montparnasse - Paris,75014,14,60,2742,2,4,6,1,01-01-2025,
3303,Montparnasse - Paris,75014,14,25,1290,1,2,5,0,01-01-2025,
3304,Le Marais - Paris,75003,3,25,1251,1,2,3,0,01-01-2025,
3305,Champs-Élysées - Paris,75008,8,60,3871,1,2,5,1,01-01-2025,
3306,Quartier Latin - Paris,75005,5,128,3763,2,4,0,0,01-01-2025,
3307,Montmartre - Sacré Coeur - Paris,75018,18,25,1129,1,2,0,0,01-01-2025,
3308,Bonne Nouvelle - Paris,75010,10,32,1249,1,2,3,0,now,
3309,Champs de Mars - Tour Eiffel - Paris,75015,15,22,1269,1,2,6,1,01-01-2025,
3310,Porte d'Auteuil - Paris,75016,16,58,1935,1,3,3,1,now,
3311,Montmartre - Sacré Coeur - Paris,75018,18,25,1290,1,2,2,0,01-01-2025,
3312,Le Marais-Place des Vosges - Paris,75004,4,36,1700,1,4,3,1,01-02-2025,
3313,Champs de Mars - Tour Eiffel - Paris,75015,15,103,4301,2,4,2,1,now,
3314,Saint Lazare - Paris,75008,8,83,3500,2,3,3,0,now,
3315,Le Marais - Paris,75003,3,40,1613,1,4,6,0,01-02-2025,
3316,Montorgueil - Paris,75002,2,19,1237,1,2,1,0,01-02-2025,
3317,Jules Joffrin - Paris,75018,18,37,1237,1,4,5,0,now,
3318,Batignolles - Paris,75017,17,43,1749,1,2,6,1,01-03-2025,
3319,Sèvres - Paris,75006,6,43,2097,1,2,2,0,now,
3320,Notre Dame - Paris,75005,5,28,1559,1,2,4,0,01-06-2025,
3321,Le Marais - Paris,75003,3,52,2100,1,4,2,0,01/14/2025,
3322,Jardin du Luxembourg - Paris,75006,6,77,2581,2,4,4,0,01/14/2025,
3323,Saint-Germain-des-Prés - Paris,75006,6,19,1344,1,2,3,0,01/15/2025,
3324,Auteuil - Paris,75016,16,73,2962,2,4,5,1,now,
3325,Saint-Germain-des-Prés - Paris,75006,6,145,5161,3,8,2,0,02-01-2025,
3326,Bastille - Paris,75012,12,17,968,1,1,1,0,02-01-2025,
3327,Louvre - Paris,75001,1,17,882,1,2,3,0,02-01-2025,
3328,Jardin du Luxembourg - Paris,75006,6,34,1720,1,2,2,1,02-01-2025,
3329,Montmartre - Sacré Coeur - Paris,75018,18,80,3700,2,4,3,0,02-01-2025,
3330,Levallois-Perret,92300,92,40,1699,1,2,2,1,02-01-2025,
3331,Commerce - Paris,75015,15,48,1699,1,2,6,0,02-02-2025,
3332,Champs de Mars - Tour Eiffel - Paris,75015,15,22,1194,1,2,4,1,02-04-2025,
3333,Le Marais - Paris,75004,4,15,1075,1,2,6,1,01-07-2024,
3334,Père Lachaise - Paris,75020,20,17,949,1,1,0,0,02/16/2025,
3335,Le Marais - Paris,75003,3,50,2258,1,2,4,1,02/17/2025,
3336,Porte d'Italie - Paris,75013,13,28,1290,1,2,3,1,02/17/2025,
3337,Champs de Mars - Tour Eiffel - Paris,75016,16,42,2457,1,4,6,1,02/20/2025,
3338,Le Marais - Paris,75004,4,43,2049,1,2,4,0,01-07-2024,
3339,Auteuil - Paris,75016,16,62,2258,2,4,4,0,03-01-2025,
3340,Nation - Paris,75020,20,29,1075,1,2,1,0,03-01-2025,
3341,Sèvres - Paris,75007,7,60,2581,1,2,7,1,03-01-2025,
3342,Bonne Nouvelle - Paris,75002,2,35,1800,1,2,4,0,03-02-2025,
3343,Boulogne Billancourt,92100,92,33,1237,1,2,7,1,now,
3344,Porte Maillot - Paris,75016,16,62,2634,1,2,5,1,now,
3345,Boulogne Billancourt,92100,92,32,1387,1,2,6,1,now,
3346,Le Marais - Paris,75004,4,30,1500,1,2,1,0,now,
3347,Alésia - Paris,75014,14,50,1871,1,2,3,0,04-01-2025,
3348,Les Gobelins - Paris,75013,13,17,810,1,1,6,1,now,
3349,Nation - Paris,75012,12,39,1400,1,2,5,1,now,
3350,Nation - Paris,75020,20,61,2000,2,4,1,0,now,
3351,Champs de Mars - Tour Eiffel - Paris,75015,15,54,2258,2,4,6,1,04-01-2025,
3352,La Muette - Paris,75016,16,71,3548,2,4,6,1,now,
3353,Le Marais - Paris,75003,3,19,1043,1,2,3,0,04-02-2025,
3354,Canal Saint Martin - Paris,75010,10,40,1554,1,4,9,1,now,
3355,Porte Maillot - Paris,75016,16,100,4449,2,4,0,0,01-07-2024,
3356,Champs de Mars - Tour Eiffel - Paris,75015,15,33,1317,1,2,4,0,04-05-2025,
3357,Montorgueil - Paris,75002,2,55,2000,1,2,4,0,04/15/2025,
3358,Le Marais - Paris,75003,3,13,1000,1,2,3,0,04/20/2025,
3359,Champs de Mars - Tour Eiffel - Paris,75007,7,68,3763,2,4,4,1,04/22/2025,
3360,Beaugrenelle - Paris,75015,15,20,1092,1,1,0,0,now,
3361,Ranelagh - Paris,75016,16,16,914,1,2,6,0,05-01-2025,
3362,Bastille - Paris,75011,11,40,1398,1,2,1,0,05-01-2025,
3363,Saint-Germain-des-Prés - Paris,75006,6,19,1505,1,2,1,0,05-01-2025,
3364,Champs-Élysées - Paris,75008,8,45,2366,1,4,4,1,05-01-2025,
3365,Le Marais - Paris,75004,4,54,2570,1,2,3,0,05-01-2025,
3366,Opéra - Paris,75008,8,32,1580,1,2,5,0,now,
3367,Alésia - Paris,75014,14,31,1280,1,2,5,0,05-01-2025,
3368,Louvre - Paris,75001,1,80,4301,3,5,4,1,now,
3369,Exelmans - Paris,75016,16,60,2366,2,4,2,1,05-02-2025,
3370,Richelieu Drouot - Paris,75002,2,34,1715,1,4,6,1,05-03-2025,
3371,Champs de Mars - Tour Eiffel - Paris,75016,16,54,2155,1,2,0,0,now,
3372,Commerce - Paris,75015,15,40,1774,2,2,0,0,05/17/2025,
3373,Gare de Lyon - Paris,75012,12,40,1613,1,2,5,0,05/24/2025,
3374,Butte aux Cailles - Paris,75013,13,16,890,1,2,1,0,05/29/2025,
3375,Invalides - Paris,75007,7,96,3900,3,6,3,1,01-07-2024,
3376,Père Lachaise - Paris,75011,11,30,1344,1,2,6,1,05/30/2025,
3377,Gare du Nord - Paris,75009,9,24,1070,1,2,4,1,06-01-2025,
3378,Pereire - Paris,75017,17,22,1452,1,2,1,0,06-01-2025,
3379,Montorgueil - Paris,75002,2,25,1351,1,4,2,1,now,
3380,Champs-Élysées - Paris,75008,8,53,3763,1,2,7,1,06-01-2025,
3381,Nation - Paris,75012,12,55,1900,2,3,5,1,06-01-2025,
3382,Oberkampf - Paris,75011,11,21,1129,1,2,3,1,06-02-2025,
3383,Parc Monceau - Paris,75008,8,65,2903,2,5,2,1,06-02-2025,
3384,Saint-Germain-des-Prés - Paris,75006,6,65,2688,1,2,3,0,06-02-2025,
3385,Oberkampf - Paris,75011,11,31,1398,1,4,5,0,06-04-2025,
3386,Jardin du Luxembourg - Paris,75006,6,15,1000,1,1,5,0,06-06-2025,
3387,Alésia - Paris,75014,14,36,1349,1,3,3,1,now,
3388,Saint-Germain-des-Prés - Paris,75006,6,39,1774,1,2,4,1,06/14/2025,
3389,Beaubourg - Paris,75003,3,15,790,1,2,6,0,06/21/2025,
3390,Convention - Paris,75015,15,18,968,1,2,4,1,07-01-2025,
3391,Tuileries - Paris,75001,1,62,3226,2,2,1,0,now,
3392,Canal Saint Martin - Paris,75010,10,18,849,1,1,5,1,now,
3393,Montparnasse - Paris,75014,14,54,1989,2,2,1,1,07-01-2025,
3394,Bibliothèque François Mitterrand - Paris,75013,13,43,1549,1,4,4,1,now,
3395,Gare du Nord - Paris,75010,10,34,1352,1,2,3,1,07-01-2025,
3396,Le Marais - Paris,75003,3,40,2290,1,3,4,0,07-02-2025,
3397,Alésia - Paris,75014,14,64,3149,2,4,1,1,07-02-2025,
3398,Le Marais - Paris,75004,4,45,1990,1,2,2,0,07-03-2025,
3399,Buttes Chaumont - Paris,75020,20,32,1161,1,2,2,0,07-03-2025,
3400,Voltaire - Paris,75011,11,68,2699,2,4,5,1,07-04-2025,
3401,Montmartre - Sacré Coeur - Paris,75018,18,45,1190,1,2,3,0,07-05-2025,
3402,Porte d'Orléans - Paris,75014,14,45,1989,2,4,1,0,07-06-2025,
3403,Pereire - Paris,75017,17,26,1075,1,1,6,1,07/19/2024,
3404,Le Marais - Paris,75003,3,34,1989,1,3,1,0,07/19/2024,
3405,Champs de Mars - Tour Eiffel - Paris,75016,16,18,1032,1,2,6,0,09-02-2025,
3406,Saint-Germain-des-Prés - Paris,75006,6,30,1613,1,2,2,1,01-07-2024,
3407,Montorgueil - Paris,75001,1,32,1949,1,2,6,0,01-01-2025,
3408,Bonne Nouvelle - Paris,75002,2,42,2043,1,2,3,0,01/16/2025,
3409,Montorgueil - Paris,75002,2,20,1075,1,2,3,0,06/13/2025,
3410,Montmartre - Sacré Coeur - Paris,75018,18,34,1398,1,2,3,0,08/14/2025,
3411,Quartier Latin - Paris,75005,5,50,1970,1,4,1,1,09-01-2025,
3412,Champs de Mars - Tour Eiffel - Paris,75007,7,60,2800,1,2,1,1,12/30/2025,
3413,Louvre - Paris,75001,1,38,1774,1,4,3,1,now,
3414,Montparnasse - Paris,75006,6,107,4500,3,6,3,1,now,
3415,Champs de Mars - Tour Eiffel - Paris,75015,15,66,2400,1,4,4,1,09-01-2026,
3416,Porte de Versailles - Paris,75015,15,27,1183,1,2,0,0,01-01-2027,
3417,Ile Saint Louis - Paris,75004,4,85,3655,2,4,2,0,now,
3418,Le Marais - Paris,75003,3,22,1754,1,1,6,1,11-12-2024,
3419,Le Marais - Paris,75003,3,15,1082,1,2,1,0,09-03-2025,
3420,Le Marais - Paris,75003,3,109,8772,2,7,3,1,now,
3421,Champs-Élysées - Paris,75008,8,24,1608,1,1,1,1,now,
3422,Poissonnière - Paris,75010,10,28,1290,1,4,5,0,08-02-2025,
3423,Montparnasse - Paris,75014,14,40,2413,1,2,4,1,12/17/2024,
3424,Ile Saint Louis - Paris,75004,4,70,2990,1,2,2,1,01-01-2026,
3425,Chatelet - Les Halles - Paris,75001,1,43,1613,1,2,4,0,07/16/2025,
3426,Bastille - Paris,75011,11,40,1398,1,2,5,0,07/21/2025,
3427,Parc Montsouris - Paris,75014,14,75,2100,2,3,5,1,07/21/2025,
3428,Champs de Mars - Tour Eiffel - Paris,75007,7,20,1269,1,2,2,0,08-01-2025,
3429,Daumesnil - Paris,75012,12,21,1129,1,2,6,1,08-01-2025,
3430,Montmartre - Sacré Coeur - Paris,75018,18,15,946,1,2,0,0,08-02-2025,
3431,Victor Hugo - Paris,75016,16,39,1935,1,2,4,1,now,
3432,Canal Saint Martin - Paris,75010,10,35,1425,1,2,5,1,08/16/2025,
3433,Quartier Latin - Paris,75005,5,30,1290,1,3,2,0,08/30/2025,
3434,Montparnasse - Paris,75007,7,30,1505,1,4,1,1,09-01-2025,
3435,Jardin du Luxembourg - Paris,75006,6,50,1817,2,4,4,0,09-01-2025,
3436,Quartier Latin - Paris,75005,5,115,3441,3,6,0,0,now,
3437,Bastille - Paris,75011,11,40,1613,1,2,2,0,09-01-2025,
3438,Passy - Paris,75016,16,28,1559,1,2,0,0,09-01-2025,
3439,Montorgueil - Paris,75002,2,110,3333,2,4,1,1,09-01-2025,
3440,Batignolles - Paris,75017,17,84,2796,2,4,1,1,09-01-2025,
3441,Auteuil - Paris,75016,16,134,5000,3,4,0,0,now,
3442,Quartier Latin - Paris,75005,5,50,2296,1,2,2,1,now,
3443,Exelmans - Paris,75016,16,22,1129,1,2,1,1,09-01-2025,
3444,Chatelet - Les Halles - Paris,75001,1,40,1774,1,2,6,1,now,
3445,Montparnasse - Paris,75015,15,50,2043,1,2,3,1,now,
3446,Odéon - Paris,75006,6,25,1349,1,3,1,1,09-02-2025,
3447,Canal Saint Martin - Paris,75010,10,21,948,1,1,3,0,01-07-2024,
3448,Notre Dame de Lorette - Paris,75009,9,35,1774,1,2,2,1,09/23/2025,
3449,Porte de Saint-Cloud - Paris,75016,16,37,1398,1,2,5,1,now,
3450,Notre Dame - Paris,75005,5,29,1398,1,3,6,1,10-01-2025,
3451,Montmartre - Sacré Coeur - Paris,75018,18,28,1258,1,2,1,0,now,
3452,Champs de Mars - Tour Eiffel - Paris,75015,15,36,1559,1,4,4,0,10-01-2025,
3453,Le Marais - Paris,75004,4,42,2172,1,2,2,0,10-01-2025,
3454,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,80,2500,2,4,2,1,10-01-2025,
3455,Batignolles - Paris,75017,17,26,1237,1,1,4,0,10-01-2025,
3456,Parc Monceau - Paris,75017,17,21,1398,1,2,1,0,10-01-2025,
3457,Quartier Latin - Paris,75005,5,84,3011,2,4,8,1,now,
3458,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,27,1290,1,2,4,0,11-01-2025,
3459,Champs de Mars - Tour Eiffel - Paris,75007,7,48,2366,1,2,1,1,11-01-2025,
3460,Bonne Nouvelle - Paris,75010,10,72,2527,2,3,1,1,11-01-2025,
3461,Montmartre - Sacré Coeur - Paris,75018,18,32,1420,1,2,5,0,11-01-2025,
3462,Champs-Élysées - Paris,75016,16,41,2118,2,4,0,0,11-01-2025,
3463,Le Marais - Paris,75003,3,27,1935,1,2,2,0,11/16/2025,
3464,Bastille - Paris,75011,11,25,1387,1,2,3,0,11/17/2025,
3465,Jules Joffrin - Paris,75018,18,35,1290,1,2,7,1,11/20/2025,
3466,Saint Lazare - Paris,75008,8,28,2151,1,4,2,1,11/22/2025,
3467,Havre Caumartin - Paris,75009,9,29,1183,1,2,1,0,12-01-2025,
3468,Montparnasse - Paris,75014,14,23,1290,1,2,7,1,12-01-2025,
3469,Champs de Mars - Tour Eiffel - Paris,75015,15,30,1344,1,2,5,1,12-01-2025,
3470,Voltaire - Paris,75011,11,29,1237,1,2,1,0,12-01-2025,
3471,Quartier Latin - Paris,75005,5,31,1398,1,2,2,1,12-10-2025,
3472,Montorgueil - Paris,75002,2,39,1989,1,2,6,0,12/31/2025,
3473,Montmartre - Sacré Coeur - Paris,75018,18,30,1191,1,2,1,0,12/31/2025,
3474,Boulogne Billancourt,92100,92,18,925,1,2,2,1,12/31/2025,
3475,Invalides - Paris,75007,7,35,1720,1,2,1,1,now,
3476,Bastille - Paris,75011,11,36,1452,1,2,5,1,01-01-2026,
3477,Victor Hugo - Paris,75016,16,63,3000,1,2,3,1,01-01-2026,
3478,Saint - Georges - Paris,75008,8,36,1935,1,4,2,1,01-01-2026,
3479,Bastille - Paris,75011,11,42,1751,1,2,1,0,01-01-2026,
3480,Daumesnil - Paris,75012,12,32,1100,1,2,4,1,now,
3481,Champs de Mars - Tour Eiffel - Paris,75015,15,45,1935,1,2,2,1,now,
3482,Ledru Rollin - Paris,75012,12,20,1054,1,4,1,1,01-01-2026,
3483,Champs de Mars - Tour Eiffel - Paris,75015,15,20,1156,1,1,8,1,01-01-2026,
3484,Anvers - Paris,75009,9,18,1149,1,2,5,0,01-06-2026,
3485,Porte de Saint Ouen - Paris,75018,18,100,3260,2,4,0,0,01-10-2026,
3486,Montparnasse - Paris,75014,14,30,1129,1,2,3,0,01/22/2026,
3487,Saint-Germain-des-Prés - Paris,75006,6,25,1398,1,2,4,0,01/26/2026,
3488,Beaubourg - Paris,75001,1,70,2796,2,4,3,1,01/31/2026,
3489,Champs de Mars - Tour Eiffel - Paris,75016,16,40,2151,1,2,6,1,02-01-2026,
3490,Quartier Latin - Saint Michel - Paris,75005,5,43,2151,1,2,3,0,03-01-2026,
3491,La Défense - Courbevoie,92400,92,60,2500,3,6,5,1,03/13/2026,
3492,Anvers - Paris,75009,9,20,1237,1,2,6,1,04-01-2026,
3493,Le Marais - Paris,75003,3,28,1398,1,2,3,0,04-01-2026,
3494,Butte aux Cailles - Paris,75013,13,21,1000,1,2,1,0,now,
3495,Richelieu Drouot - Paris,75009,9,30,1237,1,2,5,1,04-01-2026,
3496,Buttes Chaumont - Paris,75019,19,64,2349,3,5,6,1,05-01-2026,
3497,Père Lachaise - Paris,75020,20,36,1237,1,2,1,0,05-01-2026,
3498,Parc Monceau - Paris,75017,17,105,3333,3,6,2,1,05-01-2026,
3499,Quartier Latin - Paris,75005,5,67,2581,2,2,6,1,05-01-2026,
3500,Champs-Élysées - Paris,75008,8,26,1290,1,1,2,1,now,
3501,Canal Saint Martin - Paris,75010,10,22,1022,1,2,3,1,06-01-2026,
3502,Montmartre - Sacré Coeur - Paris,75018,18,29,1398,1,2,5,1,06-01-2026,
3503,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,138,4301,3,6,2,1,06-01-2026,
3504,Saint-Germain-des-Prés - Paris,75006,6,35,1935,1,2,3,0,06-01-2026,
3505,Parc Monceau - Paris,75017,17,23,1290,1,2,6,1,06-01-2026,
3506,Champs-Élysées - Paris,75016,16,50,2258,1,2,2,1,07-01-2026,
3507,Père Lachaise - Paris,75020,20,22,1149,1,2,6,1,now,
3508,Montmartre - Sacré Coeur - Paris,75018,18,51,1630,1,3,2,0,09-01-2026,
3509,Bourse - Paris,75002,2,55,2581,2,4,5,1,10/17/2026,
3510,Boulogne Billancourt,92100,92,105,5269,3,5,0,0,01-01-2027,
3511,Rue de la Pompe - Paris,75016,16,16,1030,1,1,1,1,01-01-2027,
3512,Ile Saint Louis - Paris,75004,4,50,2749,1,2,5,1,01-01-2027,
3513,Grands Boulevards - Paris,75010,10,90,2990,2,4,1,0,07-02-2027,
3514,La Défense - Puteaux,92800,92,90,2527,2,4,9,1,now,
3515,Saint-Germain-des-Prés - Paris,75006,6,37,1613,1,1,4,0,now,
3516,Le Marais-Place des Vosges - Paris,75003,3,66,2366,2,3,0,0,now,
3517,Champs de Mars - Tour Eiffel - Paris,75015,15,70,3978,2,4,1,1,03-05-2025,
3518,Quartier Latin - Paris,75006,6,33,2140,1,3,4,0,07-04-2025,
3519,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,60,2151,1,2,4,1,11-02-2024,
3520,Sèvres - Paris,75006,6,76,3011,2,3,3,0,12-01-2024,
3521,Porte de Versailles - Paris,75015,15,86,3172,3,6,7,1,12-11-2024,
3522,Champs de Mars - Tour Eiffel - Paris,75016,16,73,3011,2,4,4,1,12/16/2024,
3523,Batignolles - Paris,75017,17,16,1054,1,2,2,0,01-01-2025,
3524,Bastille - Paris,75011,11,28,1398,1,4,3,0,01-01-2025,
3525,Louvre - Paris,75001,1,56,2043,1,2,4,0,01-01-2025,
3526,Saint Lazare - Paris,75008,8,27,1600,1,2,6,1,now,
3527,Le Marais - Paris,75003,3,52,2447,1,2,4,1,01-01-2025,
3528,Le Marais - Paris,75004,4,32,1591,1,2,2,0,01-03-2025,
3529,Le Marais - Paris,75003,3,80,2097,1,4,3,0,02-04-2025,
3530,Nation - Paris,75012,12,43,1500,1,2,4,1,02-08-2025,
3531,Sèvres-Babylone - Paris,75006,6,37,1990,1,2,4,1,04-01-2025,
3532,Concorde - Paris,75001,1,23,1290,1,2,4,0,05-02-2025,
3533,Montparnasse - Paris,75006,6,64,2688,2,4,6,1,06-01-2025,
3534,Victor Hugo - Paris,75016,16,18,1100,1,2,6,1,07-04-2025,
3535,Parc Monceau - Paris,75017,17,30,1400,1,2,6,1,01-07-2024,
3536,Champs de Mars - Tour Eiffel - Paris,75016,16,30,1451,1,2,1,1,now,
3537,La Muette - Paris,75016,16,15,1075,1,2,3,0,07/16/2025,
3538,La Muette - Paris,75016,16,19,1000,1,2,0,0,08-01-2025,
3539,Guy Moquet - Paris,75017,17,20,1054,1,2,1,0,06-01-2026,
3540,Beaugrenelle - Paris,75015,15,58,1990,1,2,3,1,01-07-2024,
3541,Bastille - Paris,75004,4,53,2600,2,4,1,1,04-01-2026,
3542,Saint-Germain-des-Prés - Paris,75006,6,57,3000,1,2,2,1,07/19/2024,
3543,Montparnasse - Paris,75014,14,59,2742,2,6,4,1,08/15/2025,
3544,Montmartre - Sacré Coeur - Paris,75018,18,25,1075,1,2,4,0,09-01-2025,
3545,Montparnasse - Paris,75014,14,40,1774,1,2,7,1,09/28/2025,
3546,Le Marais - Paris,75003,3,55,3258,2,3,3,0,01-01-2026,
3547,Champs de Mars - Tour Eiffel - Paris,75016,16,16,895,1,1,7,1,04/22/2026,
3548,Ile Saint Louis - Paris,75004,4,40,1828,1,2,3,0,06-01-2026,
3549,Invalides - Paris,75007,7,20,1290,1,2,1,1,now,
3550,Notre Dame - Paris,75005,5,46,2100,1,2,4,0,07/19/2024,
3551,Batignolles - Paris,75017,17,35,1477,1,2,0,0,09-04-2024,
3552,Marx Dormoy - Paris,75018,18,47,1600,2,4,3,1,08/20/2024,
3553,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,20,1490,1,2,7,1,07/19/2024,
3554,Guy Moquet - Paris,75017,17,35,1490,1,2,1,0,01-07-2024,
3555,Louvre - Paris,75001,1,143,7000,4,8,3,1,now,
3556,Le Marais - Paris,75004,4,42,2449,1,4,5,1,09-07-2024,
3557,Montparnasse - Paris,75014,14,24,1720,1,2,2,0,15-01-2025,
3558,Alésia - Paris,75014,14,50,1900,1,2,4,1,not available,
3559,Canal Saint Martin - Paris,75010,10,39,1451,1,2,5,0,not available,
3560,Passy - Paris,75016,16,61,2581,2,4,5,1,07/19/2024,
3561,Saint-Germain-des-Prés - Paris,75006,6,53,3226,2,4,0,0,07/19/2024,
3562,Boulogne Billancourt,92100,92,70,1900,2,4,4,1,12/27/2024,
3563,Le Marais-Place des Vosges - Paris,75004,4,64,3978,1,4,4,1,now,
3564,Poissonnière - Paris,75009,9,24,1263,1,2,0,0,09-01-2025,
3565,Le Marais - Paris,75004,4,60,2200,1,4,5,0,not available,
3566,Montparnasse - Paris,75006,6,56,2300,1,3,9,1,not available,
3567,Convention - Paris,75015,15,48,1890,1,2,1,0,not available,
3568,Jardin des Plantes - Paris,75005,5,47,1890,1,2,1,0,not available,
3569,Montorgueil - Paris,75002,2,45,2600,1,2,3,0,01-02-2025,
3570,Chatelet - Les Halles - Paris,75001,1,20,1249,1,1,1,0,07/19/2024,
3571,Saint Placide - Paris,75006,6,140,13000,3,6,2,1,01-07-2024,
3572,Jules Joffrin - Paris,75018,18,28,1300,1,2,0,0,10-01-2024,
3573,Voltaire - Paris,75011,11,79,2828,2,3,2,1,01-07-2024,
3574,Père Lachaise - Paris,75020,20,24,1100,1,2,3,0,08/22/2025,
3575,Montmartre - Sacré Coeur - Paris,75018,18,42,1890,1,4,1,0,not available,
3576,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,63,1849,1,4,0,0,not available,
3577,Trocadéro - Paris,75016,16,38,1700,1,2,6,1,not available,
3578,République - Paris,75010,10,29,1380,1,2,0,0,not available,
3579,Buttes Chaumont - Paris,75019,19,23,1000,1,2,2,0,not available,
3580,Guy Moquet - Paris,75017,17,67,2749,2,4,2,0,01-07-2024,
3581,Le Marais - Paris,75003,3,44,2249,1,3,5,0,07/19/2024,
3582,Bercy - Paris,75012,12,34,1560,1,2,9,1,09/26/2025,
3583,Bourse - Paris,75002,2,18,989,1,2,4,1,12-10-2024,
3584,Jasmin - Paris,75016,16,14,930,1,1,2,1,08-03-2025,
3585,Saint-Germain-des-Prés - Paris,75006,6,24,1200,1,2,0,0,08/20/2025,
3586,Canal Saint Martin - Paris,75010,10,18,984,1,2,1,0,09-04-2025,
3587,Montorgueil - Paris,75002,2,71,2800,2,3,3,1,01-07-2024,
3588,Parc Monceau - Paris,75017,17,29,1398,1,2,4,0,not available,
3589,République - Paris,75011,11,31,1600,1,2,4,1,not available,
3590,Place des Vosges - Paris,75004,4,79,3500,1,2,3,0,not available,
3591,Montmartre - Sacré Coeur - Paris,75018,18,31,1500,1,2,1,0,not available,
3592,Denfert Rochereau - Paris,75014,14,31,1390,1,2,5,1,not available,
3593,Pereire - Paris,75017,17,53,2200,2,3,4,1,not available,
3594,Vaugirard - Paris,75015,15,19,1075,1,2,3,0,not available,
3595,Place d'Italie - Paris,75013,13,48,1613,1,4,4,1,not available,
3596,Place d'Italie - Paris,75013,13,30,1600,1,2,5,1,not available,
3597,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,27,1200,1,2,0,0,01-07-2024,
3598,Arc de Triomphe - Paris,75016,16,112,5000,2,4,5,1,11-01-2024,
3599,Saint-Germain-des-Prés - Paris,75005,5,65,3260,2,4,1,0,01-07-2024,
3600,Saint-Germain-des-Prés - Paris,75006,6,46,2200,1,4,0,0,07/19/2024,
3601,Champs de Mars - Tour Eiffel - Paris,75007,7,30,1605,1,4,4,0,not available,
3602,Passy - Paris,75016,16,33,1452,1,4,3,1,not available,
3603,Le Marais - Paris,75004,4,30,1600,1,2,2,1,not available,
