"Address","Price","Area","Floor","Property_Type","Bed","Rooms","Num_people","Link"
"Rue Bonaparte, 75006, Paris",5199,85,4,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/large-2-bedroom-flat/65e9ecc9e062a701df364ea8?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Maurice de la Sizeranne, 75007, Paris",2500,30,4,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/studio-in-the-7th-district-invalides/665f340789fc9f652e13c7e6?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Lauriston, 75116, Paris",6876,100,5,"Apartment",3,3,4,"https://wunderflats.com/en/furnished-apartment/gorgeous-2-bedrooms-conveniently-located/638e08da1991b97387f556b5?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue de Mirbel, 75005, Paris",2600,50,4,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/bright-and-charming-open-floor-apartment-mouffetardjardin-des-plantes/64b948bd21625b515a45238e?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue des Joutes, 94200, Ivry-sur-Seine",3038,22,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/g/ivry-sur-seine-nice-studio/AzrqjY0lvcjCJ4_YAyp3R?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue de Bassano, 75008, Paris",5400,70,5,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/champs-elysees-bassano-1-bedroom/64a7532ad50c35e551452ad1?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Pierre Fontaine, 75009, Paris",1556,26,6,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/fantastic-studio-in-quiet-street/65ce13b3290fb4acc884dbae?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Réaumur, 75003, Paris",1650,16.96,6,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cosy-studio-museum-art-and-metier/6626c965621be46444f37d79?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue des Dames, 75017, Paris",3800,46,0,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/amazing-apartment-levis-market/65d7c7e921151203d8c3fe60?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Boulevard de la Villette, 75010, Paris",2190,37,5,"Apartment",NA,2,2,"https://wunderflats.com/en/furnished-apartment/beautiful-duplex-with-stunning-views-of-parisian-roofs/645b9a717c89cbc5534d20dd?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue de la Croix Nivert, 75015, Paris",4860,70,7,"Apartment",3,3,5,"https://wunderflats.com/en/furnished-apartment/eiffel-tower-croix-nivert-3-bedrooms/648523d35cf394cf2ddb753c?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue des Rosiers, 93400, Saint-Ouen-sur-Seine",2960,54,0,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/chic-apart-great-view-of-paris/643004a789e8a90bf97d7886?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue du Vieux Colombier, 75006, Paris",3000,36,6,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-colombier-studio/638f55aad7d4c07559af9461?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Monsieur le Prince, 75006, Paris",4320,37,1,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-prince-1-bedroom/63906daaebec1f03d4eea6f1?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Cler, 75007, Paris",4788,60,2,"Apartment",3,3,2,"https://wunderflats.com/en/furnished-apartment/gorgeous-2-bedrooms-near-champ-de-mars/638dcd08f8588a62c886a2a5?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Fabert, 75007, Paris",5880,60,4,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/invalides-fabert-2-bedrooms/65ac2400c73b994d4ebe5265?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Henner, 75009, Paris",4788,40,3,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/opera-saint-georges-newly-renovated-1-bedroom/657e0ffb806aadeafcb347c1?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue de l'Abbé Grégoire, 75006, Paris",3889,60,1,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/gorgeous-60m-1st-floor-apartment-modern-comfort-and-amenities/64e70a30fdce314ccbde48e0?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue de Bièvre, 75005, Paris",4750,90,0,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/spacious-2-bedroom-apartment-near-notre-dame/6335a7b3785912668ee4c9eb?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue de Sèvres, 75007, Paris",2950,35,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-petit-sevres/65b00f895c73ed52177cde52?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue des Trois Frères, 75018, Paris",3500,55,0,"Apartment",NA,2,4,"https://wunderflats.com/en/furnished-apartment/charming-elegant-warm-1b-flat-592-ft-montmartre/65d61ac117e1cf8506ada1cd?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Marc Seguin, 75018, Paris",1850,46,3,"Apartment",NA,2,2,"https://wunderflats.com/en/furnished-apartment/beautiful-furnished-2-room-apartment/6512a6b307d8c71f4c6f1ad5?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue Lagille, 75018, Paris",2200,45,4,"Apartment",NA,2,2,"https://wunderflats.com/en/furnished-apartment/charming-and-bright-two-room-apartment/633ed9368c462a65d2ee469c?from=2025-12-31&dataLayerKey=jpDqFxMJr8RFxyrpckt_p"
"Rue de la Paix, 75002, Paris",4500,95,6,"Apartment",4,3,5,"https://wunderflats.com/en/furnished-apartment/bright-quiet-top-floor-apartment/666c48bd3f143a77b94474af?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Galande, 75005, Paris",9600,125,6,"Apartment",3,3,6,"https://wunderflats.com/en/furnished-apartment/notre-dame-galande-3-bedrooms-with-ac/6391cd66734df85b161fa9a2?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Impasse du Moulin Vert, 75014, Paris",3600,53,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/bright-apartment-with-a-wonderful-terrace/6391c308eb868754b961c1bc?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Impasse Morlet, 75011, Paris",4667,84,3,"Apartment",3,5,6,"https://wunderflats.com/en/furnished-apartment/spacious-flat-with-balcony-11th-arrondissement/66572b41c56379ad0cc0f6a9?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de Grenelle, 75007, Paris",1250,12,6,"Apartment",1,1,1,"https://wunderflats.com/en/furnished-apartment/luxury-studio-in-the-heart-of-paris/64ff6fd0e459b588deead58f?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue du Cherche-Midi, 75006, Paris",2111,20,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/a-sumptuous-20-m-studio-apartment-nestled-in-the-heart-of-one-of-pariss-most-exclusive-districts-completely-refurbished/667d4bbd3b27da1494a6ebc8?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Scipion, 75005, Paris",2556,40,0,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/cosy-nest-for-4-people/66446e44e6b0d5b837506c4c?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de Beaune, 75007, Paris",2910,34,4,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/modern-flat-in-quiet-street/65c4f04378bd6e7ecee5a476?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Caulaincourt, 75018, Paris",1444,10,6,"Apartment",1,1,1,"https://wunderflats.com/en/furnished-apartment/montmartre-retreat-private-room-in-charming-shared-apartment-with-elevator/65016d2cc3c7af6757159acb?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de la Croix Nivert, 75015, Paris",4860,70,7,"Apartment",3,3,5,"https://wunderflats.com/en/furnished-apartment/eiffel-tower-croix-nivert-3-bedrooms/648523d35cf394cf2ddb753c?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Boulevard Barbès, 75018, Paris",2500,22,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cute-and-quiet-flat/669d930846c0b7c0a34e8e9a?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Boissy d'Anglas, 75008, Paris",5760,70,1,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/madeleine-2-bedroom/63936714de3a7742c112538e?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Taitbout, 75009, Paris",7200,100,4,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/opera-lafayette-2-bedrooms-with-ac/6391e760734df85b1620198f?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Place Boieldieu, 75002, Paris",4380,50,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/louvre-opera-1-bedroom/63935ecede3a7742c1122d4f?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue du Faubourg Saint-Honoré, 75008, Paris",5820,90,1,"Apartment",3,2,4,"https://wunderflats.com/en/furnished-apartment/champs-elysees-haussmann-2-bedrooms/64bb00f32ba8d7e9d80df424?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Cler, 75007, Paris",2150,28,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/beautiful-fully-renovated-28-m2-studio-apartment/6618f27777d9303b95c692be?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Dupuytren, 75006, Paris",4900,60,1,"Apartment",2,3,4,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-odeon-suite/63905b074e53a7ed66fe4143?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Henner, 75009, Paris",4788,40,3,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/opera-saint-georges-newly-renovated-1-bedroom/657e0ffb806aadeafcb347c1?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue du Caire, 75002, Paris",1200,15,6,"Apartment",2,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-on-the-roofs-of-paris/669f6629c230fde8bdb6caac?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Monsieur le Prince, 75006, Paris",4320,37,1,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-prince-1-bedroom/63906daaebec1f03d4eea6f1?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de Reuilly, 75012, Paris",2500,53,8,"Apartment",3,2,2,"https://wunderflats.com/en/furnished-apartment/modern-apartment-with-nice-neighbours-paris/6530ef25c8d4fe4953b3ba71?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de Babylone, 75007, Paris",10819,95,4,"Apartment",4,4,6,"https://wunderflats.com/en/furnished-apartment/wonderful-flat-in-in-a-classic-parisian-building/62ce7a4671aa20abfbbc5bb1?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Jorge Semprún, 75012, Paris",2790,21,8,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/independent-studio-with-free-wifi-near-gare-de-lyon-comfort-and-convenience-in-paris/6462acfaeddc7e00b79e5806?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de Richelieu, 75001, Paris",4800,70,5,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/louvre-palais-royal-2-bedrooms/666627101cf3f86054987a55?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Ardoin, 93400, Saint-Ouen-sur-Seine",4464,35,0,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/g/saint-ouen-modern-and-spacious-1-br-apartment/UG2P2GjwECHHl3ewksncJ?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de Vaugirard, 75006, Paris",4700,80,5,"Apartment",3,2,4,"https://wunderflats.com/en/furnished-apartment/nice-quiet-apartment-in-saint-germain-des-pres/634ebdf02d1a3a21d6fc2b2e?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Charles V, 75004, Paris",3909,66,3,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/beautiful-bright-flat/65e99162d9a8bff5944f9078?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Jorge Semprún, 75012, Paris",3069,25,8,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/gorgeous-large-studio-with-free-wifi-near-gare-de-lyon-comfort-and-convenience-in-paris/6462b3f2eddc7e00b79e602c?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de Belzunce, 75010, Paris",4381,100,1,"Apartment",3,2,4,"https://wunderflats.com/en/furnished-apartment/pretty-and-gorgeous-loft-in-the-heart-of-10th/637d0a5ef498b6dd8d79fca1?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue de la Cossonnerie, 75001, Paris",3038,50,1,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/large-bright-two-room-apartment/66547a820497003ef67d0502?from=2025-12-31&dataLayerKey=aLWlqBeQbOyQhM-MNa8f_"
"Rue Bonaparte, 75006, Paris",5199,85,4,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/large-2-bedroom-flat/65e9ecc9e062a701df364ea8?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Joubert, 75009, Paris",4247,18,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/g/paris-opera-amazing-studio-in-excellent-location/0ytrbpdKLgI0VXmzmhtSm?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue de la Jussienne, 75002, Paris",3444,34,1,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/charming-flat-in-the-heart-of-town/63bfd6ada01d7d1a71b1459e?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Notre Dame de Nazareth, 75003, Paris",3974,64,2,"Apartment",3,3,6,"https://wunderflats.com/en/furnished-apartment/beautiful-66m2-apartment-with-two-bedrooms/66754d586063e46be7824a3b?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Elzevir, 75003, Paris",5467,93,3,"Apartment",4,4,6,"https://wunderflats.com/en/furnished-apartment/stylish-3-bedroom-apartment-in-historic-hotel-de-savourny/662bb4271c2d922393aee0c4?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Jean Jacques Rousseau, 94200, Ivry-sur-Seine",1705,18,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/g/ivry-sur-seine-well-lit-studio-with-interior-garden-close-to-paris-bercy/HaELjOe142cLmur1dEcb3?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue du Temple, 75003, Paris",2750,35,6,"Apartment",1,2,1,"https://wunderflats.com/en/furnished-apartment/charming-and-light-filled-2-room-apartment-paris-3rd-arrondissement/6613f9aa40d1460053e84a76?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Commines, 75003, Paris",4788,55,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/marais-turenne-1-bedroom/65de870fe54d488b76bdd487?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Robert Estienne, 75008, Paris",8340,100,3,"Apartment",2,3,4,"https://wunderflats.com/en/furnished-apartment/luxurious-2-bedroom-2-bathroom-apartment/638f0ec41991b97387f7450e?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Legendre, 75017, Paris",1300,18,6,"Apartment",1,1,1,"https://wunderflats.com/en/furnished-apartment/newly-renovated-studio/65f4a1f06255cbe6d81437d7?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue des Joutes, 94200, Ivry-sur-Seine",5177,39,0,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/g/ivry-sur-seine-nice-1-br-apartment/ABB7Bn5-lBGwpJ7jQB0mu?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Madame, 75006, Paris",6600,60,0,"Apartment",3,3,4,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-luxembourg-suite/638f5f40c4c6294482465c49?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Place Edmond Rostand, 75006, Paris",19200,145,5,"Apartment",3,3,5,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-luxembourg-odeon/64360cca79b023342ed68d72?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Beaujon, 75008, Paris",11520,300,2,"Apartment",4,4,6,"https://wunderflats.com/en/furnished-apartment/champs-elysees-grand-hoche-4-bedrooms/6447112caaa41440f5dd9950?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Boulevard de Magenta, 75010, Paris",990,20,6,"Apartment",NA,1,2,"https://wunderflats.com/en/furnished-apartment/convenient-modern-flat-in-vibrant-neighbourhood/667571f2268ea8886bca96fa?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue des Tournelles, 75004, Paris",3000,44,1,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/wonderful-flat-ideally-located-in-the-heart-of-the-marais-district/6630a3b4ce3f7b2ac4a321e8?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Sedillot, 75007, Paris",7680,77,3,"Apartment",2,3,2,"https://wunderflats.com/en/furnished-apartment/champs-de-mars-sedillot-2-bedrooms/644bec099c1965620f3d9478?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Quai Panhard et Levassor, 75013, Paris",2556,55,6,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/beautiful-modern-flat-on-the-quays-of-the-seine/66446d20e6b0d5b83750657c?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Stanislas, 75006, Paris",10555,110,5,"Apartment",3,4,5,"https://wunderflats.com/en/furnished-apartment/charming-parisian-apartment-in-the-heart-of-the-left-bank/653fa76634c4f6ea254d8e56?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue des Dames, 75017, Paris",1300,16,4,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/studio-batignolles/660b81b60e5bfea4acf0eea6?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Joubert, 75009, Paris",6107,35,0,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/g/paris-opera-amazing-executive-duplex-apartment-in-excellent-location/NrpOkZO8IUfmo3R7qwy9D?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Washington, 75008, Paris",21600,178,2,"Apartment",4,4,8,"https://wunderflats.com/en/furnished-apartment/champs-elysees-washington-4-bd/6580a93eb154e848d4afd7b9?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Michelet, 75006, Paris",10200,95,5,"Apartment",3,3,4,"https://wunderflats.com/en/furnished-apartment/luxembourg-assas-3-bedrooms/63936343de3a7742c112449f?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Joubert, 75009, Paris",4867,23,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/g/paris-opera-amazing-large-studio-in-excellent-location/7sJaicLsRq3pU5jI5F-WF?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue de Rennes, 75006, Paris",28800,145,1,"Apartment",3,4,6,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-rennes-ii/6391dd6c838ae4ff43717942?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue du Rendez-Vous, 75012, Paris",3500,80,2,"Apartment",NA,4,8,"https://wunderflats.com/en/furnished-apartment/elegant-and-cozy-3br-parisian-appartement/65d724f2484a40b66f2e2360?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue des Cloys, 75018, Paris",2122,25,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/chic-parisian-boudoir-studio/63d2a79315160bbf36d1ed3b?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue des Francs Bourgeois, 75003, Paris",14400,120,2,"Apartment",4,3,6,"https://wunderflats.com/en/furnished-apartment/apartment-of-standing-family-and-furnished-with-care/6390a8d5d2713ff232b428ce?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Joubert, 75009, Paris",6727,40,0,"Apartment",3,2,4,"https://wunderflats.com/en/furnished-apartment/g/paris-opera-amazing-1-br-apartment-in-excellent-location/DyPI4jNw0d9WMYJVDgACN?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Rue Marguerite de Rochechouart, 75009, Paris",2900,40,1,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/cosy-one-bedroom-in-the-9th-paris/66695c33f5fa8a28caa31bb3?from=2025-12-31&dataLayerKey=Nb-l4s0pRU-n-Wx5zz2w0"
"Allée Gisèle Halimi, 92110, Clichy",2667,40,6,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/lovely-one-bedroom-flat-in-high-end-residence/65f1ace0121e7c8c59246e1f?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Rue Vieille-du-Temple, 75004, Paris",12000,66,2,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/charming-apartment-in-the-heart-of-the-marais/6390b4ded2713ff232b45be8?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Rue de Sèvres, 75006, Paris",14400,80,9,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-sevres-babylone/65ac4275c73b994d4ebeb42e?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Rue de Bièvre, 75005, Paris",10800,90,0,"Apartment",4,3,6,"https://wunderflats.com/en/furnished-apartment/notre-dame-maubert-3-bedrooms/6391e19c734df85b162004e1?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Rue Berzélius, 75017, Paris",2438,47,5,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/bright-apartment-47-m2-batignoles/65533bf730a193d71b531f2e?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Rue Houdon, 75018, Paris",2667,35,3,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/ancient-jewel-in-montmartre/65a545814c8bb609e1256fd7?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Rue Saint-Honoré, 75001, Paris",1841,30,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/g01115-charming-studio-in-the-heart-of-paris-rue-saint-honore-where-tradition-meets-modernity/655dd164b98eeeba9f623265?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Rue d'Hautpoul, 75019, Paris",5500,89,0,"Apartment",4,4,8,"https://wunderflats.com/en/furnished-apartment/gorgeous-and-pretty-apartment/64e5c915694cf6e93140c3bf?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Avenue Saint-Exupéry, 92320, Châtillon",2500,49,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cozy-1-bedroom-apartment/65f44f21c9a738a81d109a6e?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
"Allée Gisèle Halimi, 92110, Clichy",3322,55,6,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/fantastic-two-bedrooms-flat-in-high-end-residence/65f1b03d121e7c8c59248677?from=2025-12-31&dataLayerKey=mHqNhGJ7g129xPu9B_Gxq"
